listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
"21988311","HavenofPeace, 42nd Flr@Horizons, Cebu. HiSpeedWifi","Condominium","Entire home","2","1","1","1","Yes","Yes","Yes","Yes","Yes","3","Strict","198","4.7999999999999998","4.7999999999999998","4.7000000000000002","4.9000000000000004","4.9000000000000004","303104","1274.4000000000001","0.78300000000000003","980.89999999999998","242","123","1553","1120.9000000000001","0.90600000000000003","1018.8","77","13"
"22067093","1BR Condo with Mall Access | Uptown Cebu","Others","Entire home","3","1","2","1","Yes","Yes","Yes","Yes","Yes","90","Very Strict","44","4.7999999999999998","4.9000000000000004","4.7999999999999998","5","4.7000000000000002","139377","1992.5999999999999","0.26400000000000001","510.5","72","293","65","1767.4000000000001","0.40000000000000002","725","2","88"
"22110583","1-BR (45sqm) near Ayala Center Cebu","Condominium","Entire home","3","1","1","1","Yes","Yes","Yes","Yes","Yes","2","Flexible","77","4.79","4.7999999999999998","4.7999999999999998","4.7999999999999998","4.5","233184","2388.1999999999998","0.27900000000000003","677.89999999999998","96","269","951","2201.5999999999999","0.34799999999999998","768.70000000000005","24","66"
"22169840","UNIT 610 BLOQ Studio in Cebu+ Wifi + Chromecast TV","Condominium","Entire home","3","","1","1.5","Yes","Yes","Yes","Yes","No","2","Very Strict","91","4.8700000000000001","5","4.9000000000000004","4.9000000000000004","4.7000000000000002","152339","1119.7","0.36799999999999999","424.30000000000001","132","233","58","1040.5","3.3000000000000002E-2","35.899999999999999","3","87"
"22272297","Ayala Mall 10mins walk Cebu City Apartment & Pool","Condominium","Entire home","4","2","2","2","Yes","Yes","Yes","Yes","Yes","1","Flexible","173","4.8600000000000003","4.9000000000000004","4.7999999999999998","4.9000000000000004","4.7000000000000002","1054509","4130","0.69899999999999995","2889.0999999999999","255","110","3010","3387.1999999999998","0.55600000000000005","1865.2","50","40"
"22293033","Horizons 101, 34 Cview","Others","Entire home","2","","1","1","Yes","Yes","Yes","Yes","Yes","30","Very Strict","17","4.8200000000000003","4.9000000000000004","4.7999999999999998","4.9000000000000004","4.9000000000000004","55282","1423.3","0.106","158.40000000000001","37","328","294","1268.4000000000001","0.14399999999999999","182.19999999999999","13","77"
"22346408","Fully Furnished Studio Condo Unit@ Mivesa Garden","Private room","Private room","","","1","0","Yes","Yes","Yes","Yes","Yes","3","Very Strict","21","4.9000000000000004","4.9000000000000004","4.7999999999999998","5","4.7000000000000002","366211","1735.3","0.76500000000000001","1322.0999999999999","212","153","2597","1609.3","1","1609.3","90","0"
"22460398","Cebu IT Park studio - Olive","Others","Entire home","2","","1","1","Yes","Yes","Yes","Yes","Yes","3","Very Strict","67","4.8499999999999996","5","4.9000000000000004","5","5","186805","1632.0999999999999","0.31","511.80000000000001","113","252","527","1494.7","0.222","326.60000000000002","20","70"
"22493391","Seaview Ultima Loft Fountain Cebu","Others","Entire home","8","1","2","1.5","Yes","Yes","Yes","Yes","Yes","1","Very Strict","11","5","5","4.7999999999999998","4.9000000000000004","4.9000000000000004","91396","5941.6000000000004","0.129","904.89999999999998","13","352","0","7916.8999999999996","0","0","0","90"
"22520169","2B Spacious apartment with balcony + Romantic view","Condominium","Entire home","4","2","2","1.5","Yes","Yes","Yes","Yes","Yes","1","Flexible","92","4.8300000000000001","4.7999999999999998","4.7999999999999998","4.9000000000000004","4.7000000000000002","520473","3736.1999999999998","0.41899999999999998","1526.3","143","222","556","3724.8000000000002","0.13600000000000001","469.80000000000001","9","81"
"22521446","Studio Unit Sanremo Oasis at City di Mare","Condominium","Entire home","2","","1","1","Yes","Yes","Yes","Yes","Yes","2","Strict","23","4.8300000000000001","4.7999999999999998","4.9000000000000004","4.7999999999999998","4.7000000000000002","95635","1854","0.151","262","55","310","59","2072.0999999999999","2.1999999999999999E-2","36.600000000000001","2","88"
"22570815","1 BR Condo Sundance","Condominium","Entire home","3","1","2","1","Yes","Yes","Yes","Yes","Yes","7","Moderate","21","4.7599999999999998","4.9000000000000004","4.4000000000000004","4.7999999999999998","4.9000000000000004","126804","1793.4000000000001","0.23100000000000001","451.30000000000001","65","300","0","1560.5","0","0","0","90"
"22583178","Chic & Cozy 1 BR unit w/ fiber wifi, Mivesa Garden","Others","Entire home","4","1","1","1","Yes","Yes","Yes","Yes","Yes","30","Moderate","25","4.7999999999999998","5","4.9000000000000004","5","4.7999999999999998","56727","1859.8","9.0999999999999998E-2","171.40000000000001","30","335","192","1784.2","6.7000000000000004E-2","119","6","84"
"22599197","Chic Condo | IT Park Cebu | Avida Riala","Condominium","Private room","2","1","1","1","Yes","Yes","Yes","Yes","Yes","1","Flexible","180","4.8499999999999996","4.9000000000000004","4.7999999999999998","4.9000000000000004","4.9000000000000004","422326","1291","0.89300000000000002","1157.0999999999999","326","39","1905","1314.2","0.90000000000000002","1180.4000000000001","81","9"
"22605641","RDG��s Studio Unit @ Mivesa (near IT Park)","Condominium","Private room","","","2","0","Yes","Yes","Yes","Yes","Yes","30","Moderate","34","4.6799999999999997","4.7000000000000002","4.7999999999999998","4.7999999999999998","4.7000000000000002","60524","1037.5","0.20799999999999999","216.90000000000001","58","307","170","1033.2","0.75","790.20000000000005","9","81"
"22607468","HOMEY Studio near ITPark, Waterfront & JY-Lahug","Condominium","Entire home","2","","1","1","Yes","Yes","Yes","Yes","Yes","55","Flexible","65","4.75","4.9000000000000004","4.7000000000000002","4.9000000000000004","4.5","140238","1197.5","0.34899999999999998","418.60000000000002","117","248","732","1183.5","0.48599999999999999","567","35","55"
"22642769","Ultima Ramos Tower Unit w/ nice city view & WiFi","Condominium","Entire home","3","1","2","1","Yes","Yes","Yes","Yes","No","2","Moderate","99","4.4699999999999998","4.7000000000000002","4.2999999999999998","4.7000000000000002","4.7000000000000002","14927","1816.2","3.6999999999999998E-2","45.899999999999999","12","353","0","1238.7","0","0","0","90"
"22656649","Chillhauz (SM,Ayala,IT,City) W/Pool & WiFi","Condominium","Private room","4","","2","1","Yes","Yes","Yes","Yes","Yes","1","Flexible","176","4.6500000000000004","4.7999999999999998","4.5","4.7999999999999998","4.7999999999999998","112823","1677.9000000000001","0.23599999999999999","386.39999999999998","69","296","352","1626","0.13300000000000001","218.09999999999999","12","78"
"22674846","Studio Unit for 2 with fiber optic wifi","Condominium","Entire home","2","","1","1","Yes","Yes","Yes","Yes","No","3","Flexible","20","4.4000000000000004","4.7999999999999998","4.5","4.5999999999999996","4.7000000000000002","19276","1253.2","4.9000000000000002E-2","52.799999999999997","18","347","0","1488.5","0","0","0","90"
"22728140","No Pest Unit @ the center of Cebu Sinulog Festival","Condominium","Entire home","3","1","2","1","Yes","Yes","Yes","Yes","Yes","1","Very Strict","150","4.8099999999999996","4.9000000000000004","4.7999999999999998","4.9000000000000004","4.7999999999999998","279478","1889.0999999999999","0.39200000000000002","765.70000000000005","143","222","1839","2269.9000000000001","0.53300000000000003","1139.5999999999999","48","42"
"22755839","Sienna (Solinea Studio, Cebu Business Park)","Condominium","Entire home","3","","1","1","Yes","Yes","Yes","Yes","Yes","7","Very Strict","90","4.8300000000000001","4.9000000000000004","4.7000000000000002","5","5","190079","1527.5","0.43099999999999999","660","124","241","539","1410.8","0.28599999999999998","429.39999999999998","20","70"
"22765211","Cozy CEBU CONDO | Families & Tour Friendly","Condominium","Entire home","5","2","3","1","Yes","Yes","Yes","Yes","Yes","1","Flexible","22","4.2699999999999996","4.5999999999999996","4.5","4.2999999999999998","4.5999999999999996","94458","3538.4000000000001","0.047","261.69999999999999","17","348","53","3117.5","1.0999999999999999E-2","32.799999999999997","1","89"
"22794300","Cebu Horizons 101 - panoramic view","Condominium","Entire home","5","2","3","2","Yes","Yes","Yes","Yes","Yes","1","Flexible","10","4","4.4000000000000004","4.4000000000000004","4.2000000000000002","4.5","122742","3741.9000000000001","8.5000000000000006E-2","336.30000000000001","31","334","0","3397.5999999999999","0","0","0","90"
"22805272","2BR Spacious Condo at Amalfi at City di Mare Cebu","Condominium","Entire home","4","2","3","1","Yes","Yes","Yes","Yes","Yes","2","Moderate","40","4.5800000000000001","4.5999999999999996","4.5","4.7000000000000002","4.2000000000000002","148033","2738.0999999999999","0.27700000000000002","787.39999999999998","52","313","0","2541.1999999999998","0","0","0","90"
"22849557","2 BR 1TB w/ 20 mbps WiFi @ AMALFI OASIS","Condominium","Entire home","4","2","3","1","Yes","Yes","Yes","Yes","Yes","2","Moderate","25","4.7599999999999998","5","4.7999999999999998","5","4.5999999999999996","33036","3039.5","3.4000000000000002E-2","101","11","354","205","2887","6.8000000000000005E-2","193.80000000000001","4","86"
"22857625","1-Bedroom Condo Unit Near IT Park and JY Mall","Others","Entire home","4","1","1","1","Yes","Yes","Yes","Yes","Yes","1","Flexible","92","4.5800000000000001","4.7999999999999998","4.5","4.7999999999999998","4.7000000000000002","64252","1290.7","0.27600000000000002","347.30000000000001","51","314","0","1314.3","0","0","0","90"
"22871367","Cebu ITPark Avida Towers Cebu, 1 BR, 300mbpsGFiber","Condominium","Entire home","4","1","2","1","Yes","Yes","Yes","Yes","Yes","10","Very Strict","23","4.7400000000000002","5","4.7000000000000002","4.9000000000000004","5","203890","1927.3","0.36799999999999999","708","106","259","408","1829.9000000000001","0.14399999999999999","252.80000000000001","13","77"
"22908513","Sanremo Oasis_2420","Condominium","Entire home","4","2","2","1","Yes","Yes","Yes","Yes","Yes","1","Flexible","42","4.29","4.4000000000000004","4.4000000000000004","4.4000000000000004","4.0999999999999996","230015","2708.1999999999998","0.23300000000000001","630.20000000000005","85","280","902","2543.0999999999999","0.222","558.89999999999998","20","70"
"22933798","Cozy Room 14 @Horizons 101 +Wi-Fi & Netflix","Condominium","Entire home","2","","1","1","Yes","Yes","Yes","Yes","Yes","2","Very Strict","75","4.6100000000000003","4.7999999999999998","4.7000000000000002","4.7999999999999998","4.7999999999999998","119670","1383.7","0.23799999999999999","327.89999999999998","87","278","324","1339","0.14399999999999999","200.80000000000001","13","77"
"23032899","1BR Fully Furnished @ Azalea Place Cebu","Condominium","Entire home","3","1","2","1","Yes","Yes","Yes","Yes","Yes","3","Moderate","3","5","5","5","5","4.7000000000000002","52181","1711.5","8.9999999999999997E-2","167.19999999999999","28","337","0","1511.5999999999999","0","0","0","90"
"23052704","San Remo Oasis SRP Condo Unit For Rent","Condominium","Entire home","4","2","2","1","Yes","Yes","Yes","Yes","Yes","1","Very Strict","43","4.6500000000000004","4.5999999999999996","4.5","4.7000000000000002","4.5999999999999996","130705","2441","0.17499999999999999","358.10000000000002","64","301","225","2535.0999999999999","5.6000000000000001E-2","139.40000000000001","5","85"
"23097775","La Guardia Flat 2 near  IT Park","Condominium","Entire home","3","","2","1","Yes","Yes","Yes","Yes","Yes","1","Very Strict","208","4.7999999999999998","4.7999999999999998","4.7999999999999998","4.7999999999999998","4.7000000000000002","253931","1454.4000000000001","0.51700000000000002","709.29999999999995","185","180","486","1560.9000000000001","0.21099999999999999","301.10000000000002","19","71"
"23215187","Cozy & Spacious Executive Suite in Cebu","Private room","Private room","","","2","0","Yes","Yes","Yes","Yes","Yes","2","Very Strict","47","4.5700000000000003","4.7999999999999998","4.5","4.7000000000000002","4.7999999999999998","219521","2111.5999999999999","0.32200000000000001","667.20000000000005","106","259","243","2143.3000000000002","8.1000000000000003E-2","183.09999999999999","6","84"
"23239116","Myra's Bedsit 7@ Horizons101 Condominium Cebu City","Condominium","Entire home","2","","1","1","Yes","Yes","Yes","Yes","Yes","1","Strict","203","4.7699999999999996","4.7999999999999998","4.7999999999999998","4.7999999999999998","4.9000000000000004","145120","1524","0.313","488.60000000000002","93","272","472","1467.9000000000001","0.189","292.5","17","73"
"23328278","Modern 2-Bedroom Home in a green & gated community","Condominium","Entire home","4","2","3","1","Yes","Yes","Yes","Yes","Yes","14","Flexible","66","4.8499999999999996","5","4.7999999999999998","5","4.7000000000000002","137603","3150.8000000000002","0.115","377","42","323","0","2898.8000000000002","0","0","0","90"
"23345404","Enjoy sky and sea(1-bdr) ocean view@horizon 101","Condominium","Entire home","3","1","3","1","Yes","Yes","Yes","Yes","Yes","1","Flexible","27","4.1500000000000004","4.2999999999999998","4.2000000000000002","4.2000000000000002","4.5999999999999996","20117","1461.7","3.7999999999999999E-2","55.100000000000001","14","351","160","1479.2","6.7000000000000004E-2","99.200000000000003","6","84"
"23353776","Myra's Bedsit 8@ Horizons101 Condominium Cebu City","Condominium","Entire home","4","","","1","Yes","Yes","Yes","Yes","Yes","1","Strict","156","4.8799999999999999","4.9000000000000004","4.7999999999999998","4.9000000000000004","4.9000000000000004","122571","1616.0999999999999","0.28699999999999998","439.30000000000001","80","285","659","1541.2","0.28399999999999997","417.60000000000002","25","65"
"23401936","Fully Furnished, 1 BR Condo Unit w/ Panoramic View","Others","Entire home","3","1","2","1","Yes","Yes","Yes","Yes","Yes","2","Moderate","18","4.9400000000000004","4.7999999999999998","4.7000000000000002","4.7999999999999998","4.7999999999999998","88955","2664.1999999999998","9.2999999999999999E-2","243.69999999999999","34","331","132","2685.0999999999999","3.3000000000000002E-2","81.799999999999997","3","87"
"23480508","Cebu Horizons 101 - panoramic view","Condominium","Entire home","5","2","4","2","Yes","Yes","Yes","Yes","Yes","1","Moderate","24","4.46","4.7000000000000002","4.5","4.7999999999999998","4.7999999999999998","57497","3846.0999999999999","4.4999999999999998E-2","172.09999999999999","15","350","0","3806.5999999999999","0","0","0","90"
"23529055","Resort Style Condo Studio w. priv. Garden&Terrace","Condominium","Private room","2","1","2","1.5","Yes","Yes","Yes","Yes","Yes","1","Very Strict","63","4.3200000000000003","4.7000000000000002","4.2999999999999998","4.5","4.4000000000000004","205706","1295.8","0.45600000000000002","582.70000000000005","161","204","753","1135.3","0.48699999999999999","538.39999999999998","38","52"
"23641656","Sunny Gem in the Heart of Cebu: Pool,Gym,fast WiFi","Others","Entire home","4","","2","1","Yes","Yes","Yes","Yes","Yes","2","Flexible","73","4.8399999999999999","4.9000000000000004","4.7000000000000002","5","4.9000000000000004","335652","1590.2","0.73299999999999998","1177.7","209","156","79","1541.2","0.29999999999999999","440.60000000000002","3","87"
"23657380","Cebu Business Park studio - Jade","Condominium","Entire home","2","","1","1","Yes","Yes","Yes","Yes","Yes","90","Very Strict","45","4.7999999999999998","4.9000000000000004","4.7000000000000002","4.9000000000000004","5","360943","1929.3","0.55800000000000005","1055.4000000000001","191","174","1790","1691","0.65600000000000003","1109.2","59","31"
